"id","relevance","Usage"
69956,2.33,"Private"
69957,2.67,"Public"
69959,2,"Private"
69960,2.33,"Private"
69961,2,"Private"
69962,2.67,"Private"
69963,1.33,"Private"
69964,2,"Private"
69965,2.67,"Private"
69966,3,"Public"
69967,3,"Private"
69968,2,"Private"
69970,2.33,"Public"
69974,1.33,"Private"
69976,3,"Private"
69977,2.67,"Private"
69978,2,"Public"
69979,2.33,"Public"
69981,3,"Private"
69982,2.33,"Public"
69983,2.67,"Public"
69985,1.33,"Private"
69986,3,"Public"
69987,2,"Private"
69990,2.67,"Private"
69993,2,"Private"
69994,3,"Private"
69997,2,"Public"
69998,3,"Public"
70000,3,"Private"
70001,2.33,"Private"
70003,2.67,"Private"
70007,3,"Private"
70009,1.33,"Private"
70010,2.33,"Public"
70013,1.67,"Private"
70014,2.67,"Private"
70016,3,"Public"
70017,3,"Private"
70018,2.33,"Private"
70022,2.33,"Public"
70025,3,"Public"
70026,2.33,"Public"
70027,-1,"Ignored"
70029,2,"Public"
70030,-1,"Ignored"
70031,2,"Public"
70034,3,"Private"
70035,2.33,"Public"
70036,1,"Private"
70037,1.67,"Private"
70038,3,"Public"
70039,2.67,"Private"
70040,3,"Private"
70042,3,"Private"
70043,-1,"Ignored"
70045,3,"Public"
70048,3,"Private"
70049,2,"Private"
70051,3,"Public"
70052,3,"Private"
70055,-1,"Ignored"
70057,2,"Public"
70058,2.67,"Private"
70059,-1,"Ignored"
70060,2.67,"Public"
70062,-1,"Ignored"
70064,-1,"Ignored"
70066,3,"Public"
70069,2.33,"Private"
70070,1,"Private"
70071,3,"Public"
70073,3,"Public"
70075,-1,"Ignored"
70077,2.33,"Private"
70080,3,"Public"
70082,2.33,"Private"
70083,2.67,"Private"
70084,3,"Public"
70088,3,"Private"
70090,2,"Private"
70092,-1,"Ignored"
70099,3,"Public"
70100,3,"Private"
70103,3,"Private"
70105,2.33,"Private"
70106,2,"Public"
70109,-1,"Ignored"
70110,3,"Private"
70111,-1,"Ignored"
70112,2,"Private"
70113,3,"Public"
70114,2.33,"Private"
70115,-1,"Ignored"
70117,2.33,"Public"
70118,2.67,"Private"
70120,3,"Private"
70121,-1,"Ignored"
70123,2.67,"Public"
70125,1.67,"Private"
70126,3,"Private"
70127,-1,"Ignored"
70128,2.33,"Private"
70133,3,"Public"
70134,3,"Private"
70135,2,"Private"
70136,2,"Private"
70137,2.33,"Public"
70138,3,"Public"
70140,1.33,"Private"
70141,-1,"Ignored"
70143,-1,"Ignored"
70144,3,"Private"
70145,-1,"Ignored"
70147,2.33,"Private"
70149,3,"Private"
70150,2.67,"Private"
70151,-1,"Ignored"
70152,3,"Private"
70157,-1,"Ignored"
70158,3,"Private"
70159,-1,"Ignored"
70160,2.67,"Private"
70164,2.33,"Public"
70165,2.33,"Private"
70166,2.33,"Public"
70168,1,"Private"
70171,1,"Private"
70172,2.33,"Private"
70173,-1,"Ignored"
70174,3,"Private"
70175,3,"Private"
70176,1.33,"Public"
70178,2,"Public"
70179,2.33,"Private"
70182,2,"Private"
70183,2.67,"Private"
70184,1.67,"Public"
70186,2.67,"Private"
70187,3,"Private"
70189,2.67,"Private"
70190,3,"Public"
70191,2.33,"Public"
70192,-1,"Ignored"
70194,2.33,"Public"
70196,-1,"Ignored"
70197,3,"Public"
70199,1.67,"Private"
70204,2.33,"Public"
70205,3,"Private"
70208,-1,"Ignored"
70209,3,"Private"
70210,-1,"Ignored"
70211,3,"Public"
70212,3,"Private"
70215,-1,"Ignored"
70216,3,"Private"
70217,-1,"Ignored"
70219,2,"Public"
70220,2.67,"Public"
70222,2,"Private"
70223,2.67,"Private"
70225,3,"Private"
70226,3,"Private"
70227,3,"Public"
70228,2.33,"Private"
70229,3,"Private"
70230,2,"Public"
70231,-1,"Ignored"
70234,-1,"Ignored"
70236,-1,"Ignored"
70238,-1,"Ignored"
70240,3,"Private"
70242,3,"Private"
70244,3,"Private"
70245,2.33,"Public"
70246,2.67,"Private"
70248,-1,"Ignored"
70249,2.67,"Private"
70250,3,"Private"
70251,-1,"Ignored"
70252,2.33,"Private"
70255,-1,"Ignored"
70256,2.67,"Private"
70257,2.33,"Private"
70258,-1,"Ignored"
70259,2.33,"Private"
70260,-1,"Ignored"
70261,2.33,"Private"
70262,2.67,"Private"
70263,1.67,"Private"
70265,-1,"Ignored"
70266,1,"Private"
70269,2.67,"Private"
70270,3,"Private"
70271,-1,"Ignored"
70273,2.67,"Public"
70274,2.33,"Private"
70275,-1,"Ignored"
70276,2,"Public"
70280,-1,"Ignored"
70281,3,"Private"
70282,2.33,"Private"
70284,1.67,"Private"
70285,-1,"Ignored"
70286,2.33,"Public"
70287,3,"Private"
70288,2,"Private"
70289,2.33,"Private"
70290,3,"Private"
70292,1.67,"Public"
70293,-1,"Ignored"
70296,2,"Private"
70297,2,"Private"
70298,3,"Private"
70299,-1,"Ignored"
70301,-1,"Ignored"
70302,3,"Private"
70305,2.67,"Private"
70307,2.67,"Private"
70309,-1,"Ignored"
70310,1.67,"Private"
70311,3,"Private"
70312,2,"Public"
70313,3,"Public"
70314,2.67,"Private"
70315,1.67,"Private"
70317,2.67,"Private"
70318,2,"Private"
70319,2.67,"Private"
70321,2.67,"Private"
70322,2,"Public"
70323,-1,"Ignored"
70324,2,"Public"
70326,3,"Private"
70328,3,"Private"
70329,2.67,"Public"
70331,2.33,"Private"
70332,2.67,"Private"
70334,1,"Private"
70335,-1,"Ignored"
70337,-1,"Ignored"
70338,-1,"Ignored"
70340,2.67,"Private"
70341,3,"Private"
70343,-1,"Ignored"
70344,2,"Private"
70345,1.67,"Public"
70346,2.67,"Private"
70347,2.67,"Public"
70348,-1,"Ignored"
70351,2.33,"Public"
70352,3,"Public"
70353,-1,"Ignored"
70355,-1,"Ignored"
70356,2,"Private"
70357,3,"Private"
70360,-1,"Ignored"
70362,-1,"Ignored"
70363,-1,"Ignored"
70364,2.67,"Public"
70366,3,"Public"
70367,1.67,"Public"
70368,2.67,"Private"
70369,-1,"Ignored"
70371,-1,"Ignored"
70372,1.33,"Public"
70373,-1,"Ignored"
70374,3,"Private"
70375,3,"Private"
70377,3,"Private"
70378,2.67,"Private"
70379,2.67,"Public"
70380,1.67,"Public"
70383,3,"Private"
70384,-1,"Ignored"
70387,2.67,"Public"
70388,2.67,"Public"
70389,-1,"Ignored"
70391,2.33,"Private"
70393,2.33,"Private"
70395,2.67,"Private"
70396,3,"Public"
70399,-1,"Ignored"
70400,2,"Private"
70402,1.33,"Private"
70403,1.67,"Public"
70404,2.33,"Private"
70405,2,"Public"
70407,-1,"Ignored"
70408,2.33,"Private"
70409,3,"Private"
70411,2,"Private"
70413,-1,"Ignored"
70415,2.33,"Public"
70418,2.33,"Private"
70419,2,"Private"
70420,3,"Public"
70422,-1,"Ignored"
70423,2.33,"Private"
70424,1.67,"Private"
70425,3,"Public"
70426,-1,"Ignored"
70429,1.67,"Private"
70430,1.33,"Public"
70431,2.67,"Private"
70434,-1,"Ignored"
70436,-1,"Ignored"
70437,2.67,"Private"
70439,-1,"Ignored"
70440,-1,"Ignored"
70441,-1,"Ignored"
70442,2.33,"Private"
70443,1,"Public"
70444,-1,"Ignored"
70445,-1,"Ignored"
70447,-1,"Ignored"
70450,-1,"Ignored"
70451,2.67,"Private"
70452,-1,"Ignored"
70454,1.67,"Public"
70456,-1,"Ignored"
70458,-1,"Ignored"
70460,-1,"Ignored"
70461,3,"Private"
70463,3,"Private"
70464,2.67,"Private"
70465,-1,"Ignored"
70466,2.33,"Private"
70467,2.33,"Private"
70468,2.67,"Private"
70469,2.67,"Public"
70471,2,"Public"
70474,2.67,"Private"
70475,2.33,"Private"
70477,2.67,"Public"
70479,2.67,"Private"
70480,2.33,"Private"
70481,-1,"Ignored"
70482,3,"Private"
70483,-1,"Ignored"
70484,2,"Private"
70485,2,"Private"
70486,-1,"Ignored"
70487,-1,"Ignored"
70489,3,"Private"
70492,2.33,"Private"
70497,3,"Public"
70498,-1,"Ignored"
70499,3,"Private"
70500,3,"Private"
70501,2,"Private"
70502,1,"Public"
70504,3,"Public"
70507,2,"Public"
70508,3,"Private"
70510,2.33,"Private"
70511,-1,"Ignored"
70514,3,"Private"
70515,1.67,"Private"
70517,-1,"Ignored"
70519,3,"Private"
70520,3,"Public"
70521,2,"Private"
70523,2.33,"Private"
70524,3,"Private"
70525,3,"Private"
70526,2.67,"Private"
70527,3,"Private"
70528,3,"Private"
70529,3,"Public"
70530,2,"Private"
70531,1.33,"Private"
70532,2.33,"Public"
70533,-1,"Ignored"
70535,-1,"Ignored"
70536,2.33,"Private"
70537,3,"Public"
70538,-1,"Ignored"
70539,2.67,"Public"
70541,2.33,"Private"
70542,2,"Private"
70543,3,"Private"
70544,2,"Public"
70545,-1,"Ignored"
70551,-1,"Ignored"
70552,-1,"Ignored"
70553,3,"Public"
70556,3,"Private"
70557,-1,"Ignored"
70560,-1,"Ignored"
70561,2.67,"Private"
70562,-1,"Ignored"
70563,2.67,"Public"
70565,2.33,"Public"
70566,-1,"Ignored"
70568,1.33,"Private"
70570,-1,"Ignored"
70571,2.33,"Private"
70572,2.67,"Public"
70573,-1,"Ignored"
70574,1.67,"Private"
70576,-1,"Ignored"
70578,-1,"Ignored"
70579,2.67,"Public"
70580,-1,"Ignored"
70584,-1,"Ignored"
70585,3,"Public"
70586,-1,"Ignored"
70587,-1,"Ignored"
70588,1.67,"Private"
70589,3,"Private"
70590,2,"Public"
70591,3,"Private"
70592,1,"Private"
70593,1.67,"Private"
70594,2,"Private"
70595,2.33,"Private"
70597,2.67,"Private"
70598,3,"Private"
70600,2.33,"Private"
70601,3,"Private"
70602,3,"Private"
70604,3,"Public"
70610,2.33,"Private"
70611,-1,"Ignored"
70612,3,"Private"
70613,2.33,"Public"
70614,1.33,"Public"
70615,3,"Private"
70616,1.67,"Private"
70617,-1,"Ignored"
70618,2.33,"Private"
70619,-1,"Ignored"
70620,2.33,"Private"
70623,2.33,"Private"
70624,2.33,"Private"
70625,2.67,"Private"
70626,-1,"Ignored"
70629,2.33,"Private"
70631,2,"Public"
70634,-1,"Ignored"
70635,3,"Private"
70636,3,"Private"
70637,2.33,"Private"
70638,2.33,"Private"
70639,2,"Private"
70640,2,"Private"
70641,-1,"Ignored"
70643,3,"Private"
70644,2,"Private"
70645,2.67,"Private"
70646,2.67,"Private"
70647,2.67,"Private"
70648,-1,"Ignored"
70649,2.67,"Private"
70650,3,"Private"
70651,3,"Public"
70653,2,"Private"
70654,3,"Private"
70655,2,"Public"
70656,3,"Private"
70659,2,"Public"
70661,2.67,"Public"
70663,2.67,"Public"
70665,-1,"Ignored"
70666,2,"Private"
70667,1,"Private"
70669,-1,"Ignored"
70670,2.67,"Private"
70672,-1,"Ignored"
70673,-1,"Ignored"
70675,3,"Private"
70676,-1,"Ignored"
70678,3,"Public"
70679,2,"Private"
70682,3,"Private"
70684,3,"Public"
70685,2,"Private"
70687,3,"Private"
70688,3,"Private"
70691,3,"Public"
70692,2.67,"Private"
70693,3,"Private"
70698,2.67,"Private"
70699,2.33,"Private"
70700,3,"Private"
70701,3,"Private"
70702,3,"Private"
70704,2.33,"Public"
70705,2.67,"Private"
70706,2.33,"Public"
70709,2.33,"Private"
70710,-1,"Ignored"
70711,-1,"Ignored"
70712,3,"Public"
70713,3,"Private"
70714,-1,"Ignored"
70716,1.67,"Public"
70717,-1,"Ignored"
70719,2.67,"Private"
70720,2.67,"Public"
70721,2.33,"Public"
70723,2.33,"Private"
70725,2.33,"Public"
70729,-1,"Ignored"
70731,-1,"Ignored"
70732,1,"Private"
70735,2,"Private"
70737,2.33,"Private"
70738,2,"Private"
70739,2.33,"Private"
70740,2.67,"Public"
70743,2.33,"Public"
70744,3,"Public"
70745,3,"Private"
70748,2.67,"Private"
70750,3,"Private"
70751,3,"Public"
70752,2.33,"Private"
70753,2.67,"Private"
70754,3,"Public"
70755,2.67,"Private"
70756,2,"Private"
70758,2,"Private"
70759,2.33,"Private"
70760,-1,"Ignored"
70762,-1,"Ignored"
70763,-1,"Ignored"
70764,2,"Public"
70765,3,"Public"
70767,3,"Private"
70768,-1,"Ignored"
70771,-1,"Ignored"
70772,1,"Public"
70773,3,"Public"
70774,-1,"Ignored"
70775,2,"Private"
70778,2,"Private"
70779,2.33,"Private"
70780,2.33,"Private"
70782,1.33,"Private"
70783,1.33,"Private"
70784,2.67,"Private"
70785,3,"Private"
70787,-1,"Ignored"
70790,1.33,"Private"
70791,2,"Private"
70795,-1,"Ignored"
70796,-1,"Ignored"
70798,1.67,"Private"
70799,-1,"Ignored"
70800,-1,"Ignored"
70801,2.33,"Private"
70802,-1,"Ignored"
70803,-1,"Ignored"
70804,2.67,"Public"
70805,-1,"Ignored"
70807,2,"Private"
70809,-1,"Ignored"
70810,2.67,"Private"
70812,-1,"Ignored"
70813,-1,"Ignored"
70814,3,"Public"
70816,-1,"Ignored"
70817,-1,"Ignored"
70819,-1,"Ignored"
70820,1.67,"Private"
70821,3,"Private"
70822,2.33,"Private"
70824,2.33,"Private"
70825,3,"Private"
70826,2.67,"Public"
70827,3,"Private"
70829,-1,"Ignored"
70832,-1,"Ignored"
70833,-1,"Ignored"
70837,-1,"Ignored"
70838,3,"Private"
70844,2.67,"Public"
70845,2.33,"Private"
70846,-1,"Ignored"
70847,2.67,"Public"
70848,2.33,"Private"
70849,3,"Public"
70851,3,"Private"
70852,2.67,"Private"
70853,2,"Private"
70856,-1,"Ignored"
70858,3,"Private"
70859,-1,"Ignored"
70860,2.33,"Private"
70861,2.67,"Private"
70862,-1,"Ignored"
70865,2.33,"Public"
70866,3,"Private"
70870,2.33,"Private"
70871,2.67,"Public"
70872,-1,"Ignored"
70873,3,"Private"
70875,1.33,"Private"
70876,2.33,"Private"
70877,3,"Public"
70880,-1,"Ignored"
70881,3,"Private"
70882,2.33,"Private"
70883,2.67,"Private"
70886,2.67,"Public"
70889,1.33,"Private"
70891,3,"Private"
70892,1,"Private"
70893,2.33,"Private"
70894,3,"Public"
70895,2.33,"Public"
70896,3,"Public"
70897,3,"Private"
70898,2.33,"Public"
70899,3,"Private"
70901,2,"Private"
70903,-1,"Ignored"
70905,2,"Private"
70906,-1,"Ignored"
70907,-1,"Ignored"
70908,3,"Private"
70910,-1,"Ignored"
70912,3,"Public"
70913,2.67,"Public"
70917,-1,"Ignored"
70918,2.67,"Private"
70919,-1,"Ignored"
70920,2.33,"Private"
70921,-1,"Ignored"
70922,2.67,"Private"
70923,-1,"Ignored"
70924,1.67,"Private"
70925,2.67,"Private"
70927,2,"Public"
70930,2.33,"Private"
70931,1.67,"Public"
70932,2.67,"Public"
70934,-1,"Ignored"
70935,-1,"Ignored"
70937,2.67,"Private"
70938,2.67,"Public"
70940,2,"Public"
70942,2.67,"Private"
70943,3,"Private"
70945,2,"Public"
70947,3,"Public"
70948,1,"Private"
70949,3,"Private"
70952,2.67,"Public"
70953,1.67,"Private"
70954,3,"Private"
70956,2,"Public"
70959,2.33,"Public"
70961,2.67,"Private"
70962,3,"Private"
70963,-1,"Ignored"
70964,2,"Public"
70965,-1,"Ignored"
70966,3,"Private"
70967,2,"Public"
70968,-1,"Ignored"
70971,2.33,"Private"
70972,2,"Public"
70974,-1,"Ignored"
70977,-1,"Ignored"
70980,2.33,"Private"
70982,2,"Public"
70983,3,"Private"
70984,-1,"Ignored"
70985,2,"Private"
70986,1.67,"Public"
70988,-1,"Ignored"
70990,2.33,"Private"
70991,2.33,"Private"
70992,-1,"Ignored"
70993,2,"Public"
70994,-1,"Ignored"
70995,1,"Public"
70997,2,"Public"
70998,1.67,"Private"
71000,2.67,"Public"
71001,-1,"Ignored"
71002,2.33,"Private"
71004,3,"Public"
71005,-1,"Ignored"
71007,3,"Private"
71008,-1,"Ignored"
71009,3,"Private"
71011,2,"Private"
71012,2.67,"Private"
71014,3,"Private"
71018,-1,"Ignored"
71019,-1,"Ignored"
71022,3,"Private"
71024,2.67,"Private"
71025,3,"Public"
71026,2.67,"Public"
71027,-1,"Ignored"
71028,3,"Private"
71029,2.33,"Private"
71030,2.33,"Public"
71033,3,"Public"
71035,3,"Public"
71036,2.33,"Private"
71037,2.33,"Public"
71040,2.33,"Public"
71041,-1,"Ignored"
71042,3,"Public"
71043,3,"Private"
71045,3,"Private"
71047,-1,"Ignored"
71048,-1,"Ignored"
71051,1.67,"Public"
71052,-1,"Ignored"
71053,2,"Public"
71054,2.67,"Private"
71055,1,"Private"
71057,2.33,"Private"
71058,2.33,"Public"
71060,3,"Private"
71061,2.33,"Public"
71062,2.33,"Private"
71063,-1,"Ignored"
71064,2.67,"Private"
71068,2,"Private"
71070,2.67,"Private"
71071,2.67,"Public"
71072,3,"Private"
71073,-1,"Ignored"
71074,3,"Private"
71075,2,"Private"
71077,3,"Private"
71079,-1,"Ignored"
71081,3,"Private"
71082,2.67,"Private"
71084,3,"Private"
71085,3,"Private"
71088,-1,"Ignored"
71092,-1,"Ignored"
71094,-1,"Ignored"
71096,2.33,"Public"
71098,2.33,"Private"
71099,2.67,"Public"
71101,-1,"Ignored"
71103,3,"Public"
71104,3,"Public"
71106,1,"Private"
71107,2.67,"Private"
71108,-1,"Ignored"
71109,-1,"Ignored"
71111,2,"Public"
71114,-1,"Ignored"
71115,3,"Private"
71116,-1,"Ignored"
71118,1.67,"Private"
71119,-1,"Ignored"
71120,-1,"Ignored"
71121,-1,"Ignored"
71124,2.67,"Private"
71125,3,"Private"
71126,2,"Private"
71127,2.67,"Public"
71129,-1,"Ignored"
71130,2.33,"Private"
71131,2.67,"Private"
71132,2,"Private"
71135,3,"Private"
71136,2.33,"Private"
71137,-1,"Ignored"
71138,2.67,"Public"
71139,-1,"Ignored"
71141,-1,"Ignored"
71142,-1,"Ignored"
71144,2.33,"Public"
71145,-1,"Ignored"
71147,-1,"Ignored"
71148,2,"Private"
71149,2.67,"Private"
71150,2.33,"Private"
71151,1.33,"Public"
71152,-1,"Ignored"
71157,2.67,"Public"
71159,1.33,"Private"
71161,2,"Public"
71165,2.33,"Private"
71166,2.33,"Private"
71168,-1,"Ignored"
71169,-1,"Ignored"
71170,3,"Public"
71172,2.67,"Private"
71173,1.67,"Public"
71174,-1,"Ignored"
71175,3,"Private"
71178,2,"Private"
71179,1.33,"Private"
71181,-1,"Ignored"
71183,1.67,"Public"
71185,2.67,"Private"
71187,-1,"Ignored"
71189,3,"Private"
71191,2.67,"Public"
71192,2.33,"Private"
71196,3,"Private"
71198,2.67,"Private"
71200,3,"Public"
71203,-1,"Ignored"
71204,2.67,"Private"
71205,2.33,"Public"
71207,2.67,"Private"
71208,2,"Private"
71209,2.33,"Public"
71211,2.67,"Private"
71212,2.67,"Public"
71214,-1,"Ignored"
71215,-1,"Ignored"
71216,2,"Private"
71217,3,"Private"
71218,-1,"Ignored"
71219,3,"Private"
71221,-1,"Ignored"
71222,1.33,"Private"
71224,2.33,"Private"
71225,1.67,"Private"
71226,2.67,"Public"
71227,1.67,"Private"
71228,2,"Public"
71229,3,"Private"
71230,1,"Private"
71232,1.33,"Private"
71233,3,"Private"
71235,2.33,"Private"
71236,-1,"Ignored"
71237,2.33,"Private"
71239,3,"Private"
71240,1.33,"Private"
71241,1.67,"Private"
71242,-1,"Ignored"
71243,1,"Private"
71244,3,"Private"
71247,-1,"Ignored"
71249,3,"Public"
71251,2.67,"Private"
71252,2.33,"Private"
71254,2,"Private"
71255,2.67,"Private"
71256,3,"Private"
71258,2.33,"Private"
71259,2.33,"Private"
71260,3,"Private"
71261,2.33,"Private"
71263,1.67,"Private"
71264,2,"Private"
71265,-1,"Ignored"
71266,2.33,"Private"
71267,2.67,"Public"
71268,-1,"Ignored"
71270,2.67,"Private"
71271,2.33,"Private"
71272,2.33,"Public"
71275,2,"Public"
71280,3,"Public"
71281,2.33,"Private"
71282,-1,"Ignored"
71283,3,"Private"
71286,2.67,"Private"
71289,-1,"Ignored"
71290,3,"Public"
71291,-1,"Ignored"
71292,3,"Private"
71294,2,"Private"
71296,1,"Public"
71298,2.67,"Public"
71300,3,"Private"
71303,3,"Private"
71305,2.67,"Private"
71306,-1,"Ignored"
71307,2,"Private"
71309,1,"Public"
71310,-1,"Ignored"
71313,2.67,"Private"
71315,-1,"Ignored"
71317,3,"Public"
71318,3,"Public"
71319,1,"Private"
71322,3,"Private"
71323,2,"Private"
71325,-1,"Ignored"
71327,3,"Private"
71329,-1,"Ignored"
71330,2.67,"Private"
71331,2.67,"Private"
71333,-1,"Ignored"
71335,2,"Public"
71336,-1,"Ignored"
71338,2.33,"Public"
71340,2.33,"Private"
71343,3,"Private"
71344,2.67,"Public"
71345,2,"Private"
71348,-1,"Ignored"
71351,2.33,"Public"
71352,3,"Private"
71353,-1,"Ignored"
71354,2.67,"Public"
71355,2.67,"Public"
71356,2.67,"Public"
71357,2,"Private"
71358,3,"Public"
71359,-1,"Ignored"
71363,1.33,"Private"
71364,2.33,"Public"
71365,2.67,"Private"
71366,1.67,"Public"
71367,2.67,"Private"
71368,-1,"Ignored"
71369,-1,"Ignored"
71370,2.67,"Private"
71371,2.33,"Public"
71374,2,"Public"
71375,-1,"Ignored"
71376,2,"Private"
71378,2,"Private"
71380,3,"Public"
71381,2.67,"Private"
71382,3,"Private"
71383,1.67,"Public"
71384,-1,"Ignored"
71385,-1,"Ignored"
71387,3,"Private"
71389,-1,"Ignored"
71391,2.67,"Public"
71392,2.33,"Private"
71393,3,"Private"
71394,3,"Public"
71395,3,"Public"
71396,-1,"Ignored"
71397,-1,"Ignored"
71398,1.33,"Public"
71399,2.33,"Private"
71400,1.67,"Public"
71402,-1,"Ignored"
71403,2.67,"Public"
71404,3,"Public"
71405,3,"Private"
71406,3,"Public"
71409,2,"Private"
71412,3,"Public"
71413,2.67,"Private"
71414,3,"Public"
71415,-1,"Ignored"
71416,2.67,"Private"
71418,2.67,"Private"
71420,2.67,"Public"
71421,3,"Private"
71422,2.67,"Private"
71423,3,"Private"
71424,2,"Private"
71425,2.67,"Private"
71426,2.33,"Private"
71427,3,"Private"
71429,3,"Private"
71431,2.33,"Public"
71432,3,"Private"
71434,2,"Public"
71435,2.67,"Private"
71436,-1,"Ignored"
71437,3,"Public"
71439,2,"Private"
71441,-1,"Ignored"
71442,2.67,"Private"
71443,2.33,"Private"
71445,2.67,"Private"
71447,2,"Private"
71448,-1,"Ignored"
71450,3,"Private"
71451,2.33,"Private"
71452,3,"Private"
71453,2.67,"Private"
71454,2.67,"Private"
71455,3,"Private"
71457,2,"Private"
71460,2,"Public"
71461,2,"Private"
71463,-1,"Ignored"
71464,1.33,"Public"
71469,2.33,"Private"
71470,2.67,"Private"
71471,2.33,"Private"
71473,2.67,"Private"
71475,1.67,"Public"
71476,-1,"Ignored"
71477,1.67,"Private"
71478,2.33,"Private"
71479,3,"Public"
71481,2.67,"Private"
71482,2.67,"Private"
71483,2.33,"Public"
71486,1.67,"Private"
71488,3,"Public"
71489,3,"Public"
71493,3,"Private"
71495,-1,"Ignored"
71496,3,"Private"
71497,-1,"Ignored"
71499,2.67,"Private"
71500,2,"Private"
71501,2,"Private"
71502,-1,"Ignored"
71503,3,"Private"
71506,1,"Private"
71507,2,"Private"
71508,3,"Public"
71509,-1,"Ignored"
71510,-1,"Ignored"
71511,3,"Private"
71512,2.67,"Private"
71513,2,"Private"
71514,2.67,"Public"
71515,2.33,"Private"
71517,-1,"Ignored"
71518,1.67,"Private"
71519,2.33,"Private"
71520,-1,"Ignored"
71521,2,"Public"
71522,3,"Private"
71524,3,"Public"
71525,3,"Private"
71526,2,"Private"
71527,3,"Private"
71529,-1,"Ignored"
71530,-1,"Ignored"
71531,2.67,"Public"
71533,-1,"Ignored"
71534,2.33,"Private"
71536,2,"Private"
71537,3,"Private"
71538,1.33,"Private"
71539,1,"Private"
71541,2,"Private"
71543,2.67,"Private"
71544,3,"Private"
71548,2.67,"Private"
71549,2.33,"Private"
71551,2.33,"Private"
71552,2,"Private"
71553,2,"Private"
71554,3,"Private"
71556,2.33,"Private"
71558,2.33,"Private"
71559,2,"Public"
71560,2,"Public"
71561,3,"Private"
71562,1,"Private"
71565,-1,"Ignored"
71566,-1,"Ignored"
71569,2.33,"Private"
71570,1.33,"Public"
71571,-1,"Ignored"
71573,2.67,"Private"
71574,-1,"Ignored"
71577,3,"Private"
71578,3,"Public"
71580,3,"Private"
71581,2.67,"Private"
71582,2.33,"Private"
71584,2.67,"Private"
71585,2.67,"Public"
71586,3,"Public"
71587,2,"Private"
71588,1.67,"Private"
71589,1.67,"Private"
71592,2.33,"Private"
71596,-1,"Ignored"
71597,3,"Public"
71598,-1,"Ignored"
71599,-1,"Ignored"
71602,-1,"Ignored"
71605,-1,"Ignored"
71606,3,"Private"
71607,2.67,"Private"
71608,3,"Private"
71609,2.67,"Private"
71610,-1,"Ignored"
71611,1.67,"Public"
71612,2.67,"Private"
71613,2.67,"Public"
71614,3,"Public"
71615,2,"Public"
71617,2.33,"Public"
71618,2.67,"Private"
71619,3,"Private"
71620,2.33,"Private"
71621,2.33,"Private"
71622,2.67,"Private"
71623,-1,"Ignored"
71626,-1,"Ignored"
71627,-1,"Ignored"
71630,3,"Private"
71632,1.33,"Public"
71633,3,"Public"
71636,3,"Private"
71637,1.67,"Private"
71638,-1,"Ignored"
71639,3,"Public"
71640,3,"Private"
71641,2.67,"Public"
71642,2.33,"Private"
71643,1.33,"Private"
71644,2,"Private"
71645,-1,"Ignored"
71648,2.67,"Private"
71650,-1,"Ignored"
71651,3,"Private"
71653,3,"Private"
71654,3,"Private"
71655,3,"Private"
71656,2.33,"Private"
71657,3,"Public"
71659,3,"Private"
71662,-1,"Ignored"
71663,-1,"Ignored"
71664,2.67,"Private"
71665,-1,"Ignored"
71667,-1,"Ignored"
71671,2,"Private"
71672,3,"Private"
71674,-1,"Ignored"
71682,2.33,"Private"
71684,2.67,"Private"
71686,-1,"Ignored"
